Customer_ID,Churn_Probability,Predicted_Churn,Risk_Level
CUST10605,0.0037461198474704064,0,Low Risk
CUST10606,0.001271653769658386,0,Low Risk
CUST10607,0.3340187441146578,0,Low Risk
CUST10608,0.3657591376514118,0,Medium Risk
CUST10609,0.0011588317462550787,0,Low Risk
CUST10610,0.002195640430470634,0,Low Risk
CUST10611,0.04956679852519021,0,Low Risk
CUST10612,0.04057641922036854,0,Low Risk
CUST10613,0.24099002997142688,0,Low Risk
CUST10614,0.8935620023431322,1,High Risk
CUST10615,0.28276912413869787,0,Low Risk
CUST10616,0.23001449729193157,0,Low Risk
CUST10617,0.04302431386509588,0,Low Risk
CUST10618,0.006392003080335234,0,Low Risk
CUST10619,0.07445709424883977,0,Low Risk
CUST10620,0.007003990669022258,0,Low Risk
CUST10621,0.6457385243687792,1,Medium Risk
CUST10622,0.017148860825476047,0,Low Risk
CUST10623,0.003144374273932785,0,Low Risk
CUST10624,0.3660718767691582,0,Medium Risk
CUST10625,0.07866354312063639,0,Low Risk
CUST10626,0.102759119241771,0,Low Risk
CUST10627,0.024987534117748227,0,Low Risk
CUST10628,0.5948727277752872,1,Medium Risk
CUST10629,0.0015037959625631857,0,Low Risk
CUST10630,0.01168049456694256,0,Low Risk
CUST10631,0.02313071531499981,0,Low Risk
CUST10632,0.002776313958608901,0,Low Risk
CUST10633,0.003797365203602713,0,Low Risk
CUST10634,0.0036720332373972823,0,Low Risk
CUST10635,0.017409138862354293,0,Low Risk
CUST10636,0.04104607151317732,0,Low Risk
CUST10637,0.001884393786497943,0,Low Risk
CUST10638,0.00705049669517335,0,Low Risk
CUST10639,0.0009429642874598851,0,Low Risk
CUST10640,0.0181703347784344,0,Low Risk
CUST10641,0.9815252000156865,1,High Risk
CUST10642,0.009513675673661395,0,Low Risk
CUST10643,0.031059447772902458,0,Low Risk
CUST10644,0.05395070064441006,0,Low Risk
CUST10645,0.02557410307427043,0,Low Risk
CUST10646,0.0020114931296737817,0,Low Risk
CUST10647,0.050146542460225416,0,Low Risk
CUST10648,0.0016405715569696242,0,Low Risk
CUST10649,0.9817080996996133,1,High Risk
CUST10650,0.0019442139924528345,0,Low Risk
CUST10651,0.007282638765529784,0,Low Risk
CUST10652,0.9858247590734612,1,High Risk
CUST10653,0.25937881643223526,0,Low Risk
CUST10654,0.008400508160837965,0,Low Risk
CUST10655,0.003020705408163827,0,Low Risk
CUST10656,0.1898631807665372,0,Low Risk
CUST10657,0.03803378117287544,0,Low Risk
CUST10658,0.00396164334995345,0,Low Risk
CUST10659,0.0024881924879678738,0,Low Risk
CUST10660,0.021002046540620867,0,Low Risk
CUST10661,0.05862791289235899,0,Low Risk
CUST10662,0.5353214744316409,1,Medium Risk
CUST10663,0.08899703829628164,0,Low Risk
CUST10664,0.040876174513276554,0,Low Risk
CUST10665,0.0014000380716490458,0,Low Risk
CUST10666,0.0039645596429346225,0,Low Risk
CUST10667,0.0011195538778267975,0,Low Risk
CUST10668,0.002808516614219515,0,Low Risk
CUST10669,0.006743740891751968,0,Low Risk
CUST10670,0.014025646093969567,0,Low Risk
CUST10671,0.033380804631189684,0,Low Risk
CUST10672,0.009224892506019803,0,Low Risk
CUST10673,0.02000388688723196,0,Low Risk
CUST10674,0.00435136588001622,0,Low Risk
CUST10675,0.019387997791726036,0,Low Risk
CUST10676,0.7780036627531474,1,High Risk
CUST10677,0.6966335514353991,1,High Risk
CUST10678,0.004211145273402748,0,Low Risk
CUST10679,0.001773782165667909,0,Low Risk
CUST10680,0.9723726870821087,1,High Risk
CUST10681,0.9431287137413333,1,High Risk
CUST10682,0.008104891503785011,0,Low Risk
CUST10683,0.007409129402925793,0,Low Risk
CUST10684,0.023153687622433455,0,Low Risk
CUST10685,0.020219159976728796,0,Low Risk
CUST10686,0.9634572471583079,1,High Risk
CUST10687,0.002561471123006166,0,Low Risk
CUST10688,0.08637286783784995,0,Low Risk
CUST10689,0.00384655323888804,0,Low Risk
CUST10690,0.9918178106660531,1,High Risk
CUST10691,0.24291081769139936,0,Low Risk
CUST10692,0.44309260846312454,0,Medium Risk
CUST10693,0.006880633065005137,0,Low Risk
CUST10694,0.004086033567995673,0,Low Risk
CUST10695,0.0006036163814327247,0,Low Risk
CUST10696,0.0010048516274968244,0,Low Risk
CUST10697,0.9504987081643006,1,High Risk
CUST10698,0.037121638520220164,0,Low Risk
CUST10699,0.0065210148998644055,0,Low Risk
CUST10700,0.31141783761883834,0,Low Risk
CUST10701,0.2577375340458736,0,Low Risk
CUST10702,0.939946467576511,1,High Risk
CUST10703,0.0912599144101765,0,Low Risk
CUST10704,0.11201501564711921,0,Low Risk
CUST10705,0.003099648484965606,0,Low Risk
CUST10706,0.031131647572629977,0,Low Risk
CUST10707,0.06149475547916394,0,Low Risk
CUST10708,0.013622484506002886,0,Low Risk
CUST10709,0.006105209471065341,0,Low Risk
CUST10710,0.004890235812928593,0,Low Risk
CUST10711,0.003043589072595695,0,Low Risk
CUST10712,0.03696766095097793,0,Low Risk
CUST10713,0.01339001477698818,0,Low Risk
CUST10714,0.006729513785607408,0,Low Risk
CUST10715,0.019921312854554188,0,Low Risk
CUST10716,0.9378679214917183,1,High Risk
CUST10717,0.015495992434217076,0,Low Risk
CUST10718,0.015016557893889953,0,Low Risk
CUST10719,0.7146791712585742,1,High Risk
CUST10720,0.009831838994224037,0,Low Risk
CUST10721,0.0042452004596442525,0,Low Risk
CUST10722,0.0028248077205732846,0,Low Risk
CUST10723,0.002644519590441347,0,Low Risk
CUST10724,0.0020593088145406226,0,Low Risk
CUST10725,0.021884108721668353,0,Low Risk
CUST10726,0.004940600019195048,0,Low Risk
CUST10727,0.04318650535030923,0,Low Risk
CUST10728,0.0011277871935736518,0,Low Risk
CUST10729,0.11296102267857332,0,Low Risk
CUST10730,0.09844694137501492,0,Low Risk
CUST10731,0.030034757156164438,0,Low Risk
CUST10732,0.0030925966804251637,0,Low Risk
CUST10733,0.001607137074729771,0,Low Risk
CUST10734,0.041050549809820855,0,Low Risk
CUST10735,0.9336835205462852,1,High Risk
CUST10736,0.0027633987523220556,0,Low Risk
CUST10737,0.0047413548535975725,0,Low Risk
CUST10738,0.0035722164539368044,0,Low Risk
CUST10739,0.006187115705618227,0,Low Risk
CUST10740,0.6172062073339473,1,Medium Risk
CUST10741,0.002210600718284951,0,Low Risk
CUST10742,0.9880111138217015,1,High Risk
CUST10743,0.6692239853076836,1,High Risk
CUST10744,0.8349047884680602,1,High Risk
CUST10745,0.012225723450646991,0,Low Risk
CUST10746,0.03527052292163571,0,Low Risk
CUST10747,0.005183522397558017,0,Low Risk
CUST10748,0.8933007588323036,1,High Risk
CUST10749,0.9633156735766965,1,High Risk
CUST10750,0.005844427404238385,0,Low Risk
CUST10751,0.33246352248717914,0,Low Risk
CUST10752,0.9536561926804512,1,High Risk
CUST10753,0.013191440071928988,0,Low Risk
CUST10754,0.002614896177761379,0,Low Risk
CUST10755,0.012099614132363618,0,Low Risk
CUST10756,0.518675650094657,1,Medium Risk
CUST10757,0.005920381041039261,0,Low Risk
CUST10758,0.9521605158408337,1,High Risk
CUST10759,0.8534316461297294,1,High Risk
CUST10760,0.020176027276656027,0,Low Risk
CUST10761,0.0027900692611002665,0,Low Risk
CUST10762,0.0052247404605489465,0,Low Risk
CUST10763,0.003433357249513706,0,Low Risk
CUST10764,0.7828070194351633,1,High Risk
CUST10765,0.021696566049326467,0,Low Risk
CUST10766,0.0029370319330091414,0,Low Risk
CUST10767,0.009663880769572223,0,Low Risk
CUST10768,0.001516748037677358,0,Low Risk
CUST10769,0.002908752552218032,0,Low Risk
CUST10770,0.01667306020323162,0,Low Risk
CUST10771,0.07100574398725856,0,Low Risk
CUST10772,0.03235088970177606,0,Low Risk
CUST10773,0.010587193391196547,0,Low Risk
CUST10774,0.003297724888030105,0,Low Risk
CUST10775,0.2294592608776945,0,Low Risk
CUST10776,0.7775860834541066,1,High Risk
CUST10777,0.0029235674832464188,0,Low Risk
CUST10778,0.033579277531562673,0,Low Risk
CUST10779,0.9288368595211852,1,High Risk
CUST10780,0.19272861024039992,0,Low Risk
CUST10781,0.05374332953707024,0,Low Risk
CUST10782,0.0013751539102328863,0,Low Risk
CUST10783,0.02934823247009469,0,Low Risk
CUST10784,0.9198510145148344,1,High Risk
CUST10785,0.000907056291735995,0,Low Risk
CUST10786,0.003043589072595695,0,Low Risk
CUST10787,0.8950817031969198,1,High Risk
CUST10788,0.022834613181777978,0,Low Risk
CUST10789,0.0016951441607797688,0,Low Risk
CUST10790,0.035016949956910196,0,Low Risk
CUST10791,0.017557448014269367,0,Low Risk
CUST10792,0.012882575843893749,0,Low Risk
CUST10793,0.9814786032376439,1,High Risk
CUST10794,0.015235709486774452,0,Low Risk
CUST10795,0.0018521798069801453,0,Low Risk
CUST10796,0.9910699579001114,1,High Risk
CUST10797,0.0013776069194347687,0,Low Risk
CUST10798,0.0025035263588812366,0,Low Risk
CUST10799,0.0017739423209421985,0,Low Risk
CUST10800,0.0014306818528931726,0,Low Risk
CUST10801,0.012125690271505181,0,Low Risk
CUST10802,0.005801295223382002,0,Low Risk
CUST10803,0.9064631091325948,1,High Risk
CUST10804,0.03900140108987427,0,Low Risk
CUST10805,0.0037341639133213695,0,Low Risk
CUST10806,0.9211268756761418,1,High Risk
CUST10807,0.045240189430103134,0,Low Risk
CUST10808,0.1305041671227676,0,Low Risk
CUST10809,0.022836687924020313,0,Low Risk
CUST10810,0.00281718082471326,0,Low Risk
CUST10811,0.060692144975691864,0,Low Risk
CUST10812,0.017923856741745348,0,Low Risk
CUST10813,0.7025248216121273,1,High Risk
CUST10814,0.0348224191808741,0,Low Risk
CUST10815,0.9759088783265967,1,High Risk
CUST10816,0.0027740139044670183,0,Low Risk
CUST10817,0.0019592092501747246,0,Low Risk
CUST10818,0.11117948948625461,0,Low Risk
CUST10819,0.004449330137276213,0,Low Risk
CUST10820,0.0015755606591060572,0,Low Risk
CUST10821,0.856718755974198,1,High Risk
CUST10822,0.0022007670496432966,0,Low Risk
CUST10823,0.0024522890378448773,0,Low Risk
CUST10824,0.003356418144887016,0,Low Risk
CUST10825,0.001432692569183856,0,Low Risk
CUST10826,0.002047398015104869,0,Low Risk
CUST10827,0.08332363726176573,0,Low Risk
CUST10828,0.8002033007681767,1,High Risk
CUST10829,0.7764104832960153,1,High Risk
CUST10830,0.016229017517169902,0,Low Risk
CUST10831,0.002592763186149001,0,Low Risk
CUST10832,0.003402589550440473,0,Low Risk
CUST10833,0.0026954881072694626,0,Low Risk
CUST10834,0.005371410960500892,0,Low Risk
CUST10835,0.9106521011678407,1,High Risk
CUST10836,0.8885455958552005,1,High Risk
CUST10837,0.007257322957943195,0,Low Risk
CUST10838,0.7256086257438169,1,High Risk
CUST10839,0.0016548913672907552,0,Low Risk
CUST10840,0.9448954029449151,1,High Risk
CUST10841,0.9249738349023064,1,High Risk
CUST10842,0.005321732013142585,0,Low Risk
CUST10843,0.0011350150408253779,0,Low Risk
CUST10844,0.010627951742455653,0,Low Risk
CUST10845,0.6779172560883187,1,High Risk
CUST10846,0.0025025850892918433,0,Low Risk
CUST10847,0.9828923914773934,1,High Risk
CUST10848,0.0018960758692319478,0,Low Risk
CUST10849,0.0028072326919613136,0,Low Risk
CUST10850,0.021571720346621512,0,Low Risk
CUST10851,0.016464659875988948,0,Low Risk
CUST10852,0.0014790513742255031,0,Low Risk
CUST10853,0.00292848355177202,0,Low Risk
CUST10854,0.004654202243887692,0,Low Risk
CUST10855,0.0042611808600852685,0,Low Risk
CUST10856,0.007759630420440601,0,Low Risk
CUST10857,0.992608950200921,1,High Risk
CUST10858,0.5691136901015074,1,Medium Risk
CUST10859,0.9658739335506683,1,High Risk
CUST10860,0.008539253004261687,0,Low Risk
CUST10861,0.9740152336077694,1,High Risk
CUST10862,0.3388001929856962,0,Low Risk
CUST10863,0.002897513184674553,0,Low Risk
CUST10864,0.0060954979981064465,0,Low Risk
CUST10865,0.0057234464671351085,0,Low Risk
CUST10866,0.9541877175549628,1,High Risk
CUST10867,0.07531948921665182,0,Low Risk
CUST10868,0.9654201153826699,1,High Risk
CUST10869,0.9835932506315977,1,High Risk
CUST10870,0.9132013786003483,1,High Risk
CUST10871,0.0015392560996331823,0,Low Risk
CUST10872,0.0008791334334124478,0,Low Risk
CUST10873,0.0024359315612695613,0,Low Risk
CUST10874,0.0014007735833711536,0,Low Risk
CUST10875,0.011764507564118681,0,Low Risk
CUST10876,0.004820787639069532,0,Low Risk
CUST10877,0.02740837162522757,0,Low Risk
CUST10878,0.003928101662525234,0,Low Risk
CUST10879,0.0034759439146179022,0,Low Risk
CUST10880,0.004530094494328215,0,Low Risk
CUST10881,0.002402784517415624,0,Low Risk
CUST10882,0.0036151173497843934,0,Low Risk
CUST10883,0.0008999695640967265,0,Low Risk
CUST10884,0.017153402541117024,0,Low Risk
CUST10885,0.6892634037496453,1,High Risk
CUST10886,0.002448249816098423,0,Low Risk
CUST10887,0.0033532040265596497,0,Low Risk
CUST10888,0.018460709151188075,0,Low Risk
CUST10889,0.581723826178826,1,Medium Risk
CUST10890,0.010807300105138392,0,Low Risk
CUST10891,0.0077789070462608535,0,Low Risk
CUST10892,0.9566190363161381,1,High Risk
CUST10893,0.8259761072963978,1,High Risk
CUST10894,0.06996969725589713,0,Low Risk
CUST10895,0.08410940763793241,0,Low Risk
CUST10896,0.019446590876265425,0,Low Risk
CUST10897,0.01978537800161474,0,Low Risk
CUST10898,0.002378769903883114,0,Low Risk
CUST10899,0.3138528110852298,0,Low Risk
CUST10900,0.002164048776866871,0,Low Risk
CUST10901,0.0019420710017840903,0,Low Risk
CUST10902,0.02065721364738022,0,Low Risk
CUST10903,0.011874527640833663,0,Low Risk
CUST10904,0.0017468029177991245,0,Low Risk
CUST10905,0.05556573777583589,0,Low Risk
CUST10906,0.008483988603164615,0,Low Risk
CUST10907,0.06037803384074097,0,Low Risk
CUST10908,0.4227751156240873,0,Medium Risk
CUST10909,0.41163393598875764,0,Medium Risk
CUST10910,0.014517829599703491,0,Low Risk
CUST10911,0.014590844519663653,0,Low Risk
CUST10912,0.09131341692979604,0,Low Risk
CUST10913,0.024275603006504515,0,Low Risk
CUST10914,0.07839401797133135,0,Low Risk
CUST10915,0.016123645497229153,0,Low Risk
CUST10916,0.021352106955438925,0,Low Risk
CUST10917,0.0025601617877892054,0,Low Risk
CUST10918,0.37678272259364104,0,Medium Risk
CUST10919,0.009657188240808098,0,Low Risk
CUST10920,0.0030112586481991256,0,Low Risk
CUST10921,0.00731090163021646,0,Low Risk
CUST10922,0.003850253270248222,0,Low Risk
CUST10923,0.0014575177628152667,0,Low Risk
CUST10924,0.6584235669025977,1,High Risk
CUST10925,0.8592576501862492,1,High Risk
CUST10926,0.05603190845585448,0,Low Risk
CUST10927,0.002889061038390473,0,Low Risk
CUST10928,0.24100873452487864,0,Low Risk
CUST10929,0.010624663355003838,0,Low Risk
CUST10930,0.03886878333083411,0,Low Risk
CUST10931,0.00823928023286917,0,Low Risk
CUST10932,0.5819337367277028,1,Medium Risk
CUST10933,0.028148880265121804,0,Low Risk
CUST10934,0.0018216836260938883,0,Low Risk
CUST10935,0.002576728493556069,0,Low Risk
CUST10936,0.005908466902682653,0,Low Risk
CUST10937,0.05194263929915289,0,Low Risk
CUST10938,0.0009013207019302241,0,Low Risk
CUST10939,0.005941278436904656,0,Low Risk
CUST10940,0.06290897746804566,0,Low Risk
CUST10941,0.008554979523549427,0,Low Risk
CUST10942,0.003534243657793372,0,Low Risk
CUST10943,0.0008366720956970799,0,Low Risk
CUST10944,0.00406465365164027,0,Low Risk
CUST10945,0.032969599411720854,0,Low Risk
CUST10946,0.9444675291812114,1,High Risk
CUST10947,0.010353902507069477,0,Low Risk
CUST10948,0.8969665428952006,1,High Risk
CUST10949,0.015998845842430456,0,Low Risk
CUST10950,0.00513231875373325,0,Low Risk
CUST10951,0.052362953731655726,0,Low Risk
CUST10952,0.00289157897969724,0,Low Risk
CUST10953,0.004735842828682715,0,Low Risk
CUST10954,0.0035878193409719598,0,Low Risk
CUST10955,0.01748562055567642,0,Low Risk
CUST10956,0.013415375029056266,0,Low Risk
CUST10957,0.0038298656016265246,0,Low Risk
CUST10958,0.021340669451207783,0,Low Risk
CUST10959,0.009278787356388324,0,Low Risk
CUST10960,0.010037689323605924,0,Low Risk
CUST10961,0.021954771033705897,0,Low Risk
CUST10962,0.0019819527976731423,0,Low Risk
CUST10963,0.0018815420490439691,0,Low Risk
CUST10964,0.016610060092697106,0,Low Risk
CUST10965,0.0010711129458056746,0,Low Risk
CUST10966,0.003030621740652984,0,Low Risk
CUST10967,0.13086526501033685,0,Low Risk
CUST10968,0.5136055201446023,1,Medium Risk
CUST10969,0.9828664582276233,1,High Risk
CUST10970,0.049884211450730756,0,Low Risk
CUST10971,0.009480850872881426,0,Low Risk
CUST10972,0.0572123531481852,0,Low Risk
CUST10973,0.0056740884506991385,0,Low Risk
CUST10974,0.019939002328847422,0,Low Risk
CUST10975,0.006954959743128311,0,Low Risk
CUST10976,0.0029079413610824533,0,Low Risk
CUST10977,0.010632867313971995,0,Low Risk
CUST10978,0.017786609909642523,0,Low Risk
CUST10979,0.010963258319728175,0,Low Risk
CUST10980,0.005093331142995582,0,Low Risk
CUST10981,0.08883957659971808,0,Low Risk
CUST10982,0.011604592086327848,0,Low Risk
CUST10983,0.007232172367779535,0,Low Risk
CUST10984,0.006287262006697475,0,Low Risk
CUST10985,0.025578365542353175,0,Low Risk
CUST10986,0.008245871055578105,0,Low Risk
CUST10987,0.008424153180646932,0,Low Risk
CUST10988,0.017805125374470265,0,Low Risk
CUST10989,0.005241528995397367,0,Low Risk
CUST10990,0.010921053928287126,0,Low Risk
CUST10991,0.04304213632185923,0,Low Risk
CUST10992,0.9935118585087933,1,High Risk
CUST10993,0.9944940659787785,1,High Risk
CUST10994,0.0017816901334568136,0,Low Risk
CUST10995,0.006039688882442136,0,Low Risk
CUST10996,0.002668576571429406,0,Low Risk
CUST10997,0.0022767707833357674,0,Low Risk
CUST10998,0.0021628773072740392,0,Low Risk
CUST10999,0.0021720875536345927,0,Low Risk
