Customer_ID,Churn_Probability,Risk_Level,Avg_Monthly_Revenue,Expected_Months,CLV,Priority_Score,Priority_Segment
CUST10663,0.0889970382962816,Low Risk,364.43,8.033333333333333,2927.587666666667,260.54663168605504,Low Priority
CUST10167,0.1065404206481674,Low Risk,249.48,9.733333333333334,2428.272,258.70912032816676,Low Priority
CUST10503,0.0673031434430426,Low Risk,432.86,8.833333333333334,3823.5966666666673,257.34007492500626,Low Priority
CUST10907,0.0603780338407409,Low Risk,412.13,10.1,4162.513,251.32435077652391,Low Priority
CUST10626,0.1027591192417708,Low Risk,218.83,11.166666666666666,2443.6016666666665,251.10235504438984,Low Priority
CUST10221,0.0979672916065104,Low Risk,238.96,10.566666666666666,2525.0106666666666,247.36845629088253,Low Priority
CUST10468,0.0678300640070702,Low Risk,351.76,10.233333333333334,3599.6773333333335,244.16634392479978,Low Priority
CUST10381,0.112363419064035,Low Risk,214.84,10.0,2148.4,241.40156951717282,Low Priority
CUST10223,0.1153658011911516,Low Risk,237.0,8.566666666666666,2030.3,234.22718615839509,Low Priority
CUST10390,0.0500195514035301,Low Risk,440.98,10.566666666666666,4659.688666666667,233.07553678678,Low Priority
CUST10387,0.0629123365256617,Low Risk,413.29,8.866666666666667,3664.504666666667,230.5425507891911,Low Priority
CUST10383,0.0503482561457359,Low Risk,476.39,9.433333333333334,4493.9456666666665,226.26232753035322,Low Priority
CUST10092,0.0560681047120738,Low Risk,450.97,8.8,3968.5360000000005,222.50829200163454,Low Priority
CUST10294,0.2567499178270859,Low Risk,105.99,8.1,858.5189999999999,220.42468270299193,Low Priority
CUST10523,0.2678749666157642,Low Risk,98.85,8.3,820.455,219.77935573473684,Low Priority
CUST10579,0.1285572584919423,Low Risk,206.99,8.1,1676.619,215.5415421755018,Low Priority
CUST10113,0.0546210053826617,Low Risk,447.89,8.8,3941.4320000000002,215.28497848739508,Low Priority
CUST10072,0.059432721181579,Low Risk,326.07,11.0,3586.77,213.1715013524521,Low Priority
CUST10707,0.0614947554791639,Low Risk,394.34,8.7,3430.7579999999994,210.97362431818536,Low Priority
CUST10970,0.0498842114507307,Low Risk,499.97,8.4,4199.7480000000005,209.5011172717834,Low Priority
CUST10703,0.0912599144101764,Low Risk,269.89,8.5,2294.065,209.35617555138134,Low Priority
CUST10334,0.0375887033531953,Low Risk,495.71,11.2,5551.951999999999,208.69067675917933,Low Priority
CUST10967,0.1308652650103367,Low Risk,188.99,8.4,1587.516,207.75070204814972,Low Priority
CUST10049,0.0913507122026662,Low Risk,222.34,9.866666666666667,2193.7546666666667,200.4010511979226,Low Priority
CUST10318,0.0911770165122306,Low Risk,244.24,8.733333333333334,2133.029333333334,194.48325074640562,Low Priority
CUST10462,0.0501483136984126,Low Risk,394.44,9.8,3865.512,193.8489083809783,Low Priority
CUST10691,0.2429108176913993,Low Risk,84.47,9.333333333333334,788.3866666666667,191.50764985699666,Low Priority
CUST10507,0.0663232562786819,Low Risk,356.25,8.033333333333333,2861.875,189.80886906255276,Low Priority
CUST10804,0.0390014010898742,Low Risk,494.9,9.633333333333333,4767.536666666666,185.94060974734853,Low Priority
CUST10305,0.1074530385049958,Low Risk,199.6,8.6,1716.56,184.4495877761356,Low Priority
CUST10059,0.0640796062507508,Low Risk,262.24,10.666666666666666,2797.2266666666665,179.24518339410017,Low Priority
CUST10604,0.1464847329916244,Low Risk,138.51,8.6,1191.186,174.49056315336108,Low Priority
CUST10930,0.0388687833308341,Low Risk,407.58,11.0,4483.38,174.263525809795,Low Priority
CUST10137,0.0408060487959461,Low Risk,398.68,10.6,4226.008,172.44668866005858,Low Priority
CUST10042,0.0356631141766786,Low Risk,423.23,11.4,4824.822,172.0681778681508,Low Priority
CUST10811,0.0606921449756918,Low Risk,296.59,9.4,2787.946,169.20642281640005,Low Priority
CUST10746,0.0352705229216357,Low Risk,464.12,10.333333333333334,4795.906666666667,169.15413601669212,Low Priority
CUST10612,0.0405764192203685,Low Risk,351.03,11.766666666666667,4130.4529999999995,167.5989924980287,Low Priority
CUST10647,0.0501465424602254,Low Risk,403.52,8.2,3308.8639999999996,165.92808907111123,Low Priority
CUST10141,0.0372191192796271,Low Risk,466.74,9.5,4434.03,165.03069145944494,Low Priority
CUST10068,0.0346090253042952,Low Risk,469.68,10.133333333333333,4759.424,164.71902564986988,Low Priority
CUST10611,0.0495667985251901,Low Risk,338.78,9.766666666666666,3308.7513333333327,164.0042107092874,Low Priority
CUST10644,0.05395070064441,Low Risk,363.94,8.333333333333334,3032.8333333333335,163.6234832710548,Low Priority
CUST10308,0.0385608987974595,Low Risk,450.07,9.366666666666667,4215.655666666667,162.55947152726998,Low Priority
CUST10215,0.049338229158159,Low Risk,360.59,9.066666666666666,3269.349333333333,161.30390660607432,Low Priority
CUST10991,0.0430421363218592,Low Risk,388.63,9.633333333333333,3743.802333333333,161.1412503934279,Low Priority
CUST10047,0.0925463210566448,Low Risk,186.13,9.133333333333333,1699.9873333333333,157.3275735428961,Low Priority
CUST10727,0.0431865053503092,Low Risk,345.26,10.366666666666667,3579.1953333333336,154.57293841280173,Low Priority
CUST10643,0.0310594477729024,Low Risk,424.85,11.7,4970.745,154.38859471991574,Low Priority
CUST10238,0.0697143635023929,Low Risk,246.81,8.966666666666667,2213.063,154.28227843569616,Low Priority
CUST10328,0.059556402308676,Low Risk,295.06,8.766666666666666,2586.6926666666664,154.05410910490193,Low Priority
CUST10712,0.0369676609509779,Low Risk,449.21,9.233333333333334,4147.705666666667,153.3309768097831,Low Priority
CUST10542,0.0265397980996179,Low Risk,490.62,11.466666666666667,5625.776,149.306959193676,Low Priority
CUST10972,0.0572123531481851,Low Risk,242.64,10.566666666666666,2563.8959999999997,146.68652338721915,Low Priority
CUST10771,0.0710057439872585,Low Risk,210.06,9.833333333333334,2065.59,146.66875472264127,Low Priority
CUST10783,0.0293482324700946,Low Risk,490.6,10.033333333333333,4922.3533333333335,144.46236992661173,Low Priority
CUST10429,0.078703705837764,Low Risk,204.12,8.933333333333334,1823.472,143.5140038913992,Low Priority
CUST10216,0.0360713698154191,Low Risk,379.39,10.466666666666667,3970.9486666666667,143.2375578733787,Low Priority
CUST10287,0.0293654550233839,Low Risk,474.58,10.066666666666666,4777.438666666666,140.29166029297514,Low Priority
CUST10229,0.0310618839917323,Low Risk,468.96,9.5,4455.12,138.3844206092464,Low Priority
CUST10317,0.0349025193362542,Low Risk,399.25,9.833333333333334,3925.9583333333335,137.02583664249497,Low Priority
CUST10636,0.0410460715131772,Low Risk,291.39,11.433333333333334,3331.5589999999997,136.7474089643691,Low Priority
CUST10325,0.1190822613208289,Low Risk,123.28,9.233333333333334,1138.2853333333335,135.54959152166685,Low Priority
CUST10331,0.0341527462077376,Low Risk,383.5,10.2,3911.7,133.59529734080718,Low Priority
CUST10186,0.0425178605505174,Low Risk,365.72,8.3,3035.4760000000006,129.0619452724424,Low Priority
CUST10385,0.0232472317497259,Low Risk,463.48,11.866666666666667,5499.962666666667,127.85890672684047,Low Priority
CUST10444,0.0529901831474904,Low Risk,255.65,9.4,2403.11,127.34123902356566,Low Priority
CUST10182,0.0480634873616282,Low Risk,253.4,10.333333333333334,2618.4666666666667,125.85263954017806,Low Priority
CUST10598,0.0341442800732763,Low Risk,413.61,8.9,3681.1290000000004,125.68949956185953,Low Priority
CUST10671,0.0333808046311896,Low Risk,313.75,11.9,3733.625,124.63140669112528,Low Priority
CUST10790,0.0350169499569101,Low Risk,365.3,9.733333333333334,3555.586666666667,124.50580037412347,Low Priority
CUST10166,0.0365200645717543,Low Risk,315.54,10.633333333333333,3355.242,122.53365449386206,Low Priority
CUST10596,0.1207150108860763,Low Risk,120.14,8.433333333333334,1013.1806666666668,122.30611520622871,Low Priority
CUST10335,0.0603773619392575,Low Risk,218.42,9.233333333333334,2016.7446666666667,121.76572267840056,Low Priority
CUST10179,0.0342505609102373,Low Risk,361.6,9.5,3435.2000000000003,117.65752683884719,Low Priority
CUST10009,0.036822590263178,Low Risk,358.04,8.866666666666667,3174.6213333333335,116.89778059807718,Low Priority
CUST10463,0.0273519035516266,Low Risk,384.91,11.1,4272.501,116.86103527622821,Low Priority
CUST10248,0.0367854821130769,Low Risk,291.82,10.833333333333334,3161.383333333333,116.29301006091276,Low Priority
CUST10807,0.0452401894301031,Low Risk,264.68,9.666666666666666,2558.5733333333333,115.75034227081032,Low Priority
CUST10094,0.032834284116416,Low Risk,412.66,8.533333333333333,3521.3653333333336,115.62150983236461,Low Priority
CUST10391,0.043830044414667,Low Risk,236.68,11.0,2603.48,114.11064403269724,Low Priority
CUST10536,0.2364121036933021,Low Risk,54.76,8.7,476.4119999999999,112.62956314473342,Low Priority
CUST10091,0.0570939682492915,Low Risk,210.77,9.1,1918.007,109.50663075991885,Low Priority
CUST10781,0.0537433295370702,Low Risk,178.45,11.4,2034.33,109.33166757714801,Low Priority
CUST10012,0.0221135074102662,Low Risk,428.75,11.3,4844.875,107.13717921431346,Low Priority
CUST10583,0.0326905608674654,Low Risk,328.85,9.733333333333334,3200.8066666666673,104.63616516165571,Low Priority
CUST10497,0.0229309989717845,Low Risk,499.76,8.966666666666667,4481.181333333333,102.75796454704656,Low Priority
CUST10075,0.0663341521408903,Low Risk,163.0,9.266666666666666,1510.4666666666665,100.1955256704101,Low Priority
CUST10188,0.0403524730508433,Low Risk,237.98,10.4,2474.992,99.87204798105277,Low Priority
CUST10778,0.0335792775315626,Low Risk,325.15,9.133333333333333,2969.703333333333,99.72049241640654,Low Priority
CUST10034,0.0321930307041962,Low Risk,372.52,8.2,3054.6639999999998,98.33889194300276,Low Priority
CUST10698,0.0371216385202201,Low Risk,227.77,11.533333333333333,2626.9473333333335,97.51658931965615,Low Priority
CUST10645,0.0255741030742704,Low Risk,361.12,10.3,3719.5360000000005,95.12379705245944,Low Priority
CUST10660,0.0210020465406208,Low Risk,432.66,10.4,4499.664000000001,94.50215274515597,Low Priority
CUST10504,0.0201547767524658,Low Risk,479.47,9.733333333333334,4666.841333333334,94.05914521251317,Low Priority
CUST10830,0.0162290175171698,Low Risk,479.11,12.0,5749.32,93.30581499181466,Low Priority
CUST10945,0.0329695994117208,Low Risk,347.17,8.1,2812.077,92.7130522049136,Low Priority
CUST10191,0.0441304284016988,Low Risk,202.36,10.133333333333333,2050.5813333333335,90.49303271252673,Low Priority
CUST10237,0.022240584208903,Low Risk,450.37,9.033333333333333,4068.3423333333335,90.48231025514492,Low Priority
CUST10594,0.039478677498657,Low Risk,263.13,8.7,2289.2309999999998,90.37581236892805,Low Priority
CUST10631,0.0231307153149998,Low Risk,483.7,8.033333333333333,3885.7233333333334,89.87956021618541,Low Priority
CUST10673,0.0200038868872319,Low Risk,385.77,11.633333333333333,4487.790999999999,89.77326353753733,Low Priority
CUST10981,0.088839576599718,Low Risk,98.82,10.033333333333333,991.4939999999999,88.0839071611608,Low Priority
CUST10029,0.0238507424646889,Low Risk,394.27,9.3,3666.7110000000002,87.4537797534419,Low Priority
CUST10255,0.0687653688082906,Low Risk,142.29,8.833333333333334,1256.895,86.43084822829641,Low Priority
CUST10788,0.0228346131817779,Low Risk,408.92,9.2,3762.064,85.90527620509208,Low Priority
CUST10827,0.0833236372617656,Low Risk,87.11,11.766666666666667,1024.9943333333333,85.40625602603193,Low Priority
CUST10685,0.0202191599767287,Low Risk,364.64,11.533333333333333,4205.514666666666,85.03197382981219,Low Priority
CUST10675,0.019387997791726,Low Risk,451.63,9.7,4380.811,84.93515399396897,Low Priority
CUST10985,0.0255783655423531,Low Risk,355.1,9.266666666666666,3290.5933333333332,84.16799913123016,Low Priority
CUST10178,0.029871849807955,Low Risk,278.46,9.933333333333334,2766.036,82.62661195539663,Low Priority
CUST10008,0.0194889780778714,Low Risk,355.13,11.766666666666667,4178.696333333333,81.43852123441494,Low Priority
CUST10044,0.0206168456708815,Low Risk,413.23,9.466666666666667,3911.910666666667,80.65125849294185,Low Priority
CUST10974,0.0199390023288474,Low Risk,412.48,9.8,4042.3040000000005,80.59950886990917,Low Priority
CUST10211,0.016569217288889,Low Risk,429.06,11.333333333333334,4862.68,80.57080152633476,Low Priority
CUST10109,0.0247148850377619,Low Risk,324.36,9.966666666666667,3232.788,79.89798377145623,Low Priority
CUST10884,0.017153402541117,Low Risk,460.06,10.066666666666666,4631.270666666666,79.44205002220062,Low Priority
CUST10279,0.0334492817422047,Low Risk,256.06,9.266666666666666,2372.8226666666665,79.36921390162279,Low Priority
CUST10958,0.0213406694512077,Low Risk,402.76,9.166666666666666,3691.9666666666662,78.78904025821045,Low Priority
CUST10949,0.0159988458424304,Low Risk,429.34,11.466666666666667,4923.098666666667,78.76389663507464,Low Priority
CUST10911,0.0145908445196636,Low Risk,458.48,11.466666666666667,5257.2373333333335,76.70753253363755,Low Priority
CUST10568,0.0174302927563567,Low Risk,437.32,10.033333333333333,4387.777333333333,76.48024346970611,Low Priority
CUST10196,0.0166098839871952,Low Risk,409.18,11.233333333333333,4596.455333333333,76.3465898389913,Low Priority
CUST10955,0.0174856205556764,Low Risk,410.52,10.566666666666666,4337.8279999999995,75.84961444378864,Low Priority
CUST10684,0.0231536876224334,Low Risk,313.82,10.433333333333334,3274.1886666666664,75.80954160491171,Low Priority
CUST10718,0.0150165578938899,Low Risk,437.75,11.5,5034.125,75.5952295075785,Low Priority
CUST10446,0.023282662195045,Low Risk,316.78,10.233333333333334,3241.7153333333335,75.4757630384977,Low Priority
CUST10937,0.0519426392991528,Low Risk,179.98,8.066666666666666,1451.8386666666665,75.4123321832296,Low Priority
CUST10706,0.0311316475726299,Low Risk,221.6,10.9,2415.44,75.19662681283317,Low Priority
CUST10617,0.0430243138650958,Low Risk,184.08,9.466666666666667,1742.6240000000003,74.97520192484872,Low Priority
CUST10457,0.0166034608723231,Low Risk,447.26,10.0,4472.6,74.2606390975523,Low Priority
CUST10322,0.0123366210963439,Low Risk,499.91,11.966666666666667,5982.256333333334,73.80082968553691,Low Priority
CUST10627,0.0249875341177482,Low Risk,268.7,10.966666666666667,2946.7433333333333,73.63184957791373,Low Priority
CUST10414,0.0852096514649823,Low Risk,91.44,9.4,859.5360000000001,73.24076298160503,Low Priority
CUST10851,0.0164646598759889,Low Risk,435.31,10.066666666666666,4382.120666666667,72.15012631220839,Low Priority
CUST10159,0.0166793299849723,Low Risk,422.62,10.066666666666666,4254.374666666667,70.96011894503987,Low Priority
CUST10080,0.012486749217726,Low Risk,468.83,11.766666666666667,5516.566333333333,68.88398034728358,Low Priority
CUST10384,0.1080646662089328,Low Risk,68.57,9.266666666666666,635.4153333333333,68.66594590070443,Low Priority
CUST10514,0.0261230220173673,Low Risk,252.21,10.333333333333334,2606.17,68.08103629100214,Low Priority
CUST10951,0.0523629537316557,Low Risk,140.69,9.233333333333334,1299.0376666666668,68.02144923534465,Low Priority
CUST10896,0.0194465908762654,Low Risk,385.74,8.8,3394.512,66.01168608857341,Low Priority
CUST10897,0.0197853780016147,Low Risk,351.83,9.466666666666667,3330.657333333333,65.89831433385001,Low Priority
CUST10978,0.0177866099096425,Low Risk,323.93,11.433333333333334,3703.599666666667,65.87448253248199,Low Priority
CUST10048,0.0649996796230106,Low Risk,109.3,9.266666666666666,1012.8466666666666,65.83470884056754,Low Priority
CUST10011,0.0110635449438912,Low Risk,492.91,11.966666666666667,5898.489666666667,65.25820552824449,Low Priority
CUST10933,0.0281488802651217,Low Risk,229.22,10.0,2292.2,64.52286334371196,Low Priority
CUST10725,0.0218841087216683,Low Risk,269.39,10.866666666666667,2927.3713333333335,64.06291252736176,Low Priority
CUST10961,0.0219547710337058,Low Risk,298.69,9.7,2897.2929999999997,63.60940443255857,Low Priority
CUST10602,0.1094642847448192,Low Risk,64.93,8.933333333333334,580.0413333333335,63.4938096757646,Low Priority
CUST10202,0.012614369033128,Low Risk,425.99,11.7,4984.083,62.8710622537397,Low Priority
CUST10792,0.0128825758438937,Low Risk,438.04,11.133333333333333,4876.845333333334,62.82632988560572,Low Priority
CUST10814,0.0348224191808741,Low Risk,216.0,8.333333333333334,1800.0000000000002,62.68035452557339,Low Priority
CUST10988,0.0178051253744702,Low Risk,304.42,11.533333333333333,3510.9773333333333,62.51339160692305,Low Priority
CUST10867,0.0753194892166518,Low Risk,88.93,9.2,818.156,61.623092019538966,Low Priority
CUST10014,0.0338920356148864,Low Risk,198.6,9.133333333333333,1813.8799999999999,61.47608556113014,Low Priority
CUST10640,0.0181703347784344,Low Risk,372.35,9.066666666666666,3375.9733333333334,61.34256566973378,Low Priority
CUST10199,0.0122921594326359,Low Risk,494.94,10.066666666666666,4982.396,61.244405988527376,Low Priority
CUST10352,0.0191787859985275,Low Risk,274.85,11.5,3160.775,60.619827314495765,Low Priority
CUST10309,0.0118051522862826,Low Risk,426.1,11.966666666666667,5098.996666666667,60.194432157247356,Low Priority
CUST10926,0.0560319084558544,Low Risk,125.14,8.566666666666666,1072.0326666666667,60.06803624035214,Low Priority
CUST10180,0.019265711457626,Low Risk,333.58,9.3,3102.294,59.76790106072439,Low Priority
CUST10902,0.0206572136473802,Low Risk,271.01,10.6,2872.7059999999997,59.34210158811097,Low Priority
CUST10940,0.0629089774680456,Low Risk,100.05,9.4,940.47,59.16400603937284,Low Priority
CUST10163,0.0233235921857793,Low Risk,268.6,9.4,2524.84,58.88833849434301,Low Priority
CUST10426,0.0110991102917187,Low Risk,469.3,11.166666666666666,5240.516666666666,58.16507246892338,Low Priority
CUST10400,0.0284512522405665,Low Risk,209.79,9.733333333333334,2041.9560000000001,58.096205220138216,Low Priority
CUST10483,0.0106087848829724,Low Risk,493.19,11.066666666666666,5457.969333333333,57.90242255519362,Low Priority
CUST10910,0.0145178295997034,Low Risk,464.0,8.566666666666666,3974.9333333333334,57.707404803514365,Low Priority
CUST10418,0.0893125096978807,Low Risk,63.07,10.2,643.314,57.45598786378242,Low Priority
CUST10772,0.032350889701776,Low Risk,194.95,9.1,1774.0449999999998,57.391934120987194,Low Priority
CUST10045,0.0147429708110427,Low Risk,345.87,11.233333333333333,3885.2729999999997,57.2804664319323,Low Priority
CUST10410,0.0346523533466567,Low Risk,156.35,10.533333333333333,1646.8866666666665,57.06849869523096,Low Priority
CUST10097,0.0269251310182561,Low Risk,245.18,8.566666666666666,2100.3753333333334,56.55288103751333,Low Priority
CUST10979,0.0109632583197281,Low Risk,444.3,11.133333333333333,4946.54,54.23019580886783,Low Priority
CUST10343,0.0205103877789722,Low Risk,310.99,8.466666666666667,2633.0486666666666,54.00484919423904,Low Priority
CUST10204,0.0158197374078913,Low Risk,387.17,8.8,3407.0960000000005,53.89936404347683,Low Priority
CUST10555,0.0427870980393671,Low Risk,136.39,9.166666666666666,1250.2416666666666,53.49421276456839,Low Priority
CUST10067,0.047263575983972,Low Risk,110.43,10.233333333333334,1130.0670000000002,53.4110075214793,Low Priority
CUST10587,0.0224358567209451,Low Risk,256.02,9.266666666666666,2372.4519999999998,53.22799314931964,Low Priority
CUST10396,0.0129238116380557,Low Risk,372.64,11.033333333333333,4111.461333333333,53.135751829149335,Low Priority
CUST10661,0.0586279128923589,Low Risk,80.45,11.066666666666666,890.3133333333334,52.19721255357236,Low Priority
CUST10586,0.0625724450205555,Low Risk,96.59,8.633333333333333,833.8936666666666,52.178765610489435,Low Priority
CUST10293,0.0319716213157835,Low Risk,140.49,11.4,1601.5860000000002,51.20530109666044,Low Priority
CUST10039,0.0151404070212083,Low Risk,392.57,8.6,3376.102,51.11555842511538,Low Priority
CUST10794,0.0152357094867744,Low Risk,281.42,11.8,3320.7560000000003,50.59407369246301,Low Priority
CUST10266,0.0267010743541829,Low Risk,226.46,8.333333333333334,1887.166666666667,50.38937748540217,Low Priority
CUST10032,0.0197605836042198,Low Risk,286.12,8.8,2517.856,49.75430399138646,Low Priority
CUST10875,0.0117645075641186,Low Risk,431.64,9.766666666666666,4215.683999999999,49.59544630593375,Low Priority
CUST10894,0.0699696972558971,Low Risk,71.84,9.733333333333334,699.2426666666668,48.92579769507285,Low Priority
CUST10990,0.0109210539282871,Low Risk,425.5,10.433333333333334,4439.383333333333,48.48274479167228,Low Priority
CUST10233,0.0364661668548407,Low Risk,140.12,9.333333333333334,1307.7866666666669,47.68996679720261,Low Priority
CUST10501,0.0394167707251663,Low Risk,101.14,11.933333333333334,1206.9373333333333,47.57357214764361,Low Priority
CUST10670,0.0140256460939695,Low Risk,390.79,8.666666666666666,3386.846666666667,47.502712721206954,Low Priority
CUST10480,0.0095023061504814,Low Risk,436.11,11.4,4971.654,47.24217838226546,Low Priority
CUST10745,0.0122257234506469,Low Risk,413.86,9.333333333333334,3862.6933333333336,47.22422046799078,Low Priority
CUST10295,0.01931741779911,Low Risk,205.27,11.9,2442.713,47.18690758431739,Low Priority
CUST10688,0.0863728678378499,Low Risk,64.91,8.4,545.244,47.094287951380636,Low Priority
CUST10664,0.0408761745132765,Low Risk,123.03,9.333333333333334,1148.28,46.937293670105134,Low Priority
CUST10591,0.0899222166382218,Low Risk,57.81,8.833333333333334,510.65500000000003,45.91922953739115,Low Priority
CUST10565,0.0680395128850482,Low Risk,76.17,8.6,655.062,44.570099389505444,Low Priority
CUST10672,0.0092248925060197,Low Risk,402.23,11.966666666666667,4813.352333333333,44.40265786859911,Low Priority
CUST10118,0.0158793267284347,Low Risk,256.43,10.9,2795.087,44.38409970740036,Low Priority
CUST10101,0.0080938246786363,Low Risk,496.13,10.866666666666667,5391.279333333334,43.636069717555195,Low Priority
CUST10330,0.0118248636097517,Low Risk,362.9,10.166666666666666,3689.4833333333327,43.62763720711873,Low Priority
CUST10056,0.0093422918195206,Low Risk,461.39,10.066666666666666,4644.659333333333,43.39176289426,Low Priority
CUST10264,0.0094942912302065,Low Risk,382.8,11.933333333333334,4568.08,43.370681882881705,Low Priority
CUST10554,0.0149523661130227,Low Risk,245.33,11.766666666666667,2886.7163333333338,43.163239480442485,Low Priority
CUST10534,0.0125407707578125,Low Risk,398.63,8.633333333333333,3441.5056666666665,43.15913362737934,Low Priority
CUST10770,0.0166730602032316,Low Risk,267.27,9.566666666666666,2556.883,42.63106419161942,Low Priority
CUST10731,0.0300347571561644,Low Risk,140.23,10.066666666666666,1411.6486666666665,42.3985248931566,Low Priority
CUST10708,0.0136224845060028,Low Risk,318.96,9.6,3062.0159999999996,41.712265517132664,Low Priority
CUST10053,0.0905251614543114,Low Risk,55.4,8.033333333333333,445.0466666666666,40.2879213547031,Low Priority
CUST10765,0.0216965660493264,Low Risk,188.32,9.8,1845.536,40.04179372040965,Low Priority
CUST10150,0.017653281661404,Low Risk,232.88,9.733333333333334,2266.6986666666667,40.014670004195565,Low Priority
CUST10397,0.0123778382141502,Low Risk,312.17,10.2,3184.134,39.412695504174934,Low Priority
CUST10767,0.0096638807695722,Low Risk,388.83,10.366666666666667,4030.871,38.953856741526266,Low Priority
CUST10635,0.0174091388623542,Low Risk,252.11,8.866666666666667,2235.3753333333334,38.91595958748131,Low Priority
CUST10888,0.018460709151188,Low Risk,177.95,11.833333333333334,2105.741666666667,38.8734844558712,Low Priority
CUST10025,0.010425082947084,Low Risk,406.28,9.133333333333333,3710.6906666666664,38.68425799097042,Low Priority
CUST10214,0.0312914092878115,Low Risk,105.46,11.7,1233.8819999999998,38.609906674863424,Low Priority
CUST10460,0.0124103710968022,Low Risk,312.35,9.866666666666667,3081.853333333334,38.24694353258352,Low Priority
CUST10203,0.009355451800297,Low Risk,378.44,10.8,4087.152,38.23715353648748,Low Priority
CUST10395,0.0107719490820948,Low Risk,338.76,10.466666666666667,3545.688,38.19397059699455,Low Priority
CUST10844,0.0106279517424556,Low Risk,298.72,12.0,3584.6400000000003,38.09738093407605,Low Priority
CUST10683,0.0074091294029257,Low Risk,471.77,10.866666666666667,5126.567333333333,37.9834007654784,Low Priority
CUST10380,0.0137323219903303,Low Risk,269.38,10.233333333333334,2756.6553333333336,37.85527865369464,Low Priority
CUST10004,0.0154004312851303,Low Risk,217.0,11.266666666666667,2444.866666666667,37.65200110130557,Low Priority
CUST10046,0.0282860815540017,Low Risk,136.73,9.733333333333334,1330.8386666666668,37.64421106055222,Low Priority
CUST10301,0.0210557940468353,Low Risk,185.28,9.633333333333333,1784.864,37.581728785610636,Low Priority
CUST10916,0.0213521069554389,Low Risk,170.24,10.166666666666666,1730.7733333333333,36.955657328954835,Low Priority
CUST10960,0.0100376893236059,Low Risk,356.44,10.3,3671.3320000000003,36.8516900198127,Low Priority
CUST10402,0.0078093874902083,Low Risk,441.65,10.533333333333333,4652.046666666666,36.32963504253188,Low Priority
CUST10773,0.0105871933911965,Low Risk,358.89,9.533333333333333,3421.4179999999997,36.223214038120744,Low Priority
CUST10406,0.0124131065138528,Low Risk,262.3,11.033333333333333,2894.0433333333335,35.92406815237227,Low Priority
CUST10526,0.007964886453561,Low Risk,478.17,9.366666666666667,4478.859,35.673603376509774,Low Priority
CUST10984,0.0062872620066974,Low Risk,489.93,11.533333333333333,5650.526,35.52633743765583,Low Priority
CUST10905,0.0555657377758358,Low Risk,78.22,8.166666666666666,638.7966666666666,35.495208072077986,Low Priority
CUST10535,0.0105104282509829,Low Risk,281.24,11.9,3346.7560000000003,35.17583881154653,Low Priority
CUST10458,0.0471391595128562,Low Risk,81.47,9.133333333333333,744.0926666666667,35.07590290634654,Low Priority
CUST10282,0.0342257458121259,Low Risk,107.17,9.5,1018.115,34.845745197512564,Low Priority
CUST10931,0.0082392802328691,Low Risk,388.09,10.833333333333334,4204.308333333333,34.64047454372017,Low Priority
CUST10541,0.0112238241661039,Low Risk,298.3,10.333333333333334,3082.433333333334,34.59668973707087,Low Priority
CUST10959,0.0092787873563883,Low Risk,358.64,10.366666666666667,3717.9013333333332,34.497615884032534,Low Priority
CUST10913,0.0242756030065045,Low Risk,148.74,9.433333333333334,1403.114,34.061438436868556,Low Priority
CUST10193,0.0191104815265864,Low Risk,211.6,8.4,1777.44,33.96773428461574,Low Priority
CUST10877,0.0274083716252275,Low Risk,108.7,11.333333333333334,1231.9333333333334,33.76528661750527,Low Priority
CUST10929,0.0106246633550038,Low Risk,347.08,9.133333333333333,3169.9973333333332,33.680154502926435,Low Priority
CUST10127,0.0073402985205665,Low Risk,382.35,12.0,4588.200000000001,33.67875767206322,Low Priority
CUST10600,0.0092342586234275,Low Risk,409.65,8.866666666666667,3632.23,33.54095119977207,Low Priority
CUST10171,0.0119888533618451,Low Risk,284.94,9.733333333333334,2773.416,33.25007773539499,Low Priority
CUST10760,0.020176027276656,Low Risk,193.0,8.533333333333333,1646.9333333333334,33.22857185616732,Low Priority
CUST10709,0.0061052094710653,Low Risk,467.16,11.533333333333333,5387.912,32.89433137166638,Low Priority
CUST10890,0.0108073001051383,Low Risk,290.67,10.4,3022.9680000000003,32.67012238422972,Low Priority
CUST10258,0.0117712182853291,Low Risk,253.64,10.833333333333334,2747.766666666667,32.34456123048446,Low Priority
CUST10327,0.0096850507985655,Low Risk,301.47,10.9,3286.0230000000006,31.82529968025461,Low Priority
CUST10057,0.0127745755352433,Low Risk,277.7,8.966666666666667,2490.043333333333,31.809246647695673,Low Priority
CUST10148,0.02056409426376,Low Risk,180.47,8.566666666666666,1546.0263333333332,31.792631252921908,Low Priority
CUST10581,0.0061971484706647,Low Risk,451.7,11.3,5104.21,31.63154719545147,Low Priority
CUST10491,0.0067602881847337,Low Risk,418.69,11.166666666666666,4675.371666666666,31.60685983740537,Low Priority
CUST10548,0.0072252093547869,Low Risk,418.15,10.3,4306.945,31.118579304552664,Low Priority
CUST10657,0.0380337811728754,Low Risk,84.24,9.7,817.1279999999999,31.078467542229326,Low Priority
CUST10837,0.0072573229579431,Low Risk,416.78,10.266666666666666,4278.941333333332,31.053659174091653,Low Priority
CUST10366,0.0068613838132562,Low Risk,440.31,10.266666666666666,4520.516,31.01699530996566,Low Priority
